"Level";"Place0";"Place1";"Place2";"Longitude";"Latitude";"Zoom";"Icon"
2;"Switzerland";"Luzern (LU)";"Willisau";"E7.98968";"N47.11993";;
2;"Switzerland";"Luzern (LU)";"Rohrmatt";"E7.98504";"N47.08228";;
2;"Switzerland";"Luzern (LU)";"Gettnau";"E7.97000";"N47.14216";;
2;"Switzerland";"Uri (UR)";"Altdorf UR";"E8.64225";"N46.88332";;
2;"Switzerland";"Uri (UR)";"Andermatt";"E8.59737";"N46.63183";;
2;"Switzerland";"Uri (UR)";"Attinghausen";"E8.62397";"N46.86497";;
2;"Switzerland";"Uri (UR)";"Bürglen UR";"E8.66245";"N46.87520";;
2;"Switzerland";"Uri (UR)";"Erstfeld";"E8.65037";"N46.82031";;
2;"Switzerland";"Uri (UR)";"Flüelen";"E8.62864";"N46.90537";;
2;"Switzerland";"Uri (UR)";"Göschenen";"E8.58390";"N46.66960";;
2;"Switzerland";"Uri (UR)";"Intschi";"E8.64972";"N46.76046";;
2;"Switzerland";"Uri (UR)";"Gurtnellen";"E8.62846";"N46.73800";;
2;"Switzerland";"Uri (UR)";"Hospental";"E8.57273";"N46.61913";;
2;"Switzerland";"Uri (UR)";"Isenthal";"E8.56099";"N46.91181";;
2;"Switzerland";"Uri (UR)";"Realp";"E8.50188";"N46.59874";;
2;"Switzerland";"Uri (UR)";"Schattdorf";"E8.65889";"N46.86406";;
2;"Switzerland";"Uri (UR)";"Haldi b. Schattdorf";"E8.67503";"N46.86183";;
2;"Switzerland";"Uri (UR)";"Seedorf UR";"E8.61060";"N46.88403";;
2;"Switzerland";"Uri (UR)";"Bauen";"E8.57765";"N46.93514";;
2;"Switzerland";"Uri (UR)";"Seelisberg";"E8.58565";"N46.97365";;
2;"Switzerland";"Uri (UR)";"Rütli";"E8.59285";"N46.96866";;
2;"Switzerland";"Uri (UR)";"Silenen";"E8.67275";"N46.79186";;
2;"Switzerland";"Uri (UR)";"Amsteg";"E8.67071";"N46.77066";;
2;"Switzerland";"Uri (UR)";"Bristen";"E8.69104";"N46.76938";;
2;"Switzerland";"Uri (UR)";"Sisikon";"E8.62358";"N46.94807";;
2;"Switzerland";"Uri (UR)";"Spiringen";"E8.72840";"N46.87101";;
2;"Switzerland";"Uri (UR)";"Urnerboden";"E8.90240";"N46.88896";;
2;"Switzerland";"Uri (UR)";"Unterschächen";"E8.76841";"N46.86121";;
2;"Switzerland";"Uri (UR)";"Wassen UR";"E8.59570";"N46.70636";;
2;"Switzerland";"Uri (UR)";"Meien";"E8.54941";"N46.72570";;
2;"Switzerland";"Schwyz (SZ)";"Bennau";"E8.72990";"N47.14859";;
2;"Switzerland";"Schwyz (SZ)";"Einsiedeln";"E8.74981";"N47.12836";;
2;"Switzerland";"Schwyz (SZ)";"Trachslau";"E8.72541";"N47.09779";;
2;"Switzerland";"Schwyz (SZ)";"Gross";"E8.77645";"N47.11587";;
2;"Switzerland";"Schwyz (SZ)";"Euthal";"E8.81640";"N47.09574";;
2;"Switzerland";"Schwyz (SZ)";"Willerzell";"E8.79410";"N47.12984";;
2;"Switzerland";"Schwyz (SZ)";"Egg SZ";"E8.78063";"N47.16131";;
2;"Switzerland";"Schwyz (SZ)";"Rigi Scheidegg";"E8.52097";"N47.02728";;
2;"Switzerland";"Schwyz (SZ)";"Gersau";"E8.52702";"N46.99283";;
2;"Switzerland";"Schwyz (SZ)";"Schindellegi";"E8.71270";"N47.17437";;
2;"Switzerland";"Schwyz (SZ)";"Feusisberg";"E8.74775";"N47.18772";;
2;"Switzerland";"Schwyz (SZ)";"Hurden";"E8.80584";"N47.21428";;
2;"Switzerland";"Schwyz (SZ)";"Bäch SZ";"E8.73267";"N47.20391";;
2;"Switzerland";"Schwyz (SZ)";"Freienbach";"E8.76053";"N47.20532";;
2;"Switzerland";"Schwyz (SZ)";"Pfäffikon SZ";"E8.77798";"N47.20037";;
2;"Switzerland";"Schwyz (SZ)";"Wollerau";"E8.75245";"N47.19624";;
2;"Switzerland";"Schwyz (SZ)";"Wilen b. Wollerau";"E8.73461";"N47.19700";;
2;"Switzerland";"Schwyz (SZ)";"Wollerau";"E8.71885";"N47.19596";;
2;"Switzerland";"Schwyz (SZ)";"Merlischachen";"E8.40804";"N47.06637";;
2;"Switzerland";"Schwyz (SZ)";"Küssnacht am Rigi";"E8.44008";"N47.08039";;
2;"Switzerland";"Schwyz (SZ)";"Immensee";"E8.46145";"N47.09569";;
2;"Switzerland";"Schwyz (SZ)";"Altendorf";"E8.83089";"N47.19195";;
2;"Switzerland";"Schwyz (SZ)";"Galgenen";"E8.87418";"N47.18231";;
2;"Switzerland";"Schwyz (SZ)";"Innerthal";"E8.91922";"N47.10621";;
2;"Switzerland";"Schwyz (SZ)";"Lachen SZ";"E8.85782";"N47.19745";;
2;"Switzerland";"Schwyz (SZ)";"Reichenburg";"E8.97420";"N47.17144";;
2;"Switzerland";"Schwyz (SZ)";"Siebnen";"E8.89714";"N47.17615";;
2;"Switzerland";"Schwyz (SZ)";"Schübelbach";"E8.92817";"N47.17324";;
2;"Switzerland";"Schwyz (SZ)";"Buttikon SZ";"E8.95333";"N47.17376";;
2;"Switzerland";"Schwyz (SZ)";"Tuggen";"E8.94049";"N47.20347";;
2;"Switzerland";"Schwyz (SZ)";"Vorderthal";"E8.89953";"N47.12273";;
2;"Switzerland";"Schwyz (SZ)";"Wangen SZ";"E8.89559";"N47.19273";;
2;"Switzerland";"Schwyz (SZ)";"Alpthal";"E8.71616";"N47.07072";;
2;"Switzerland";"Schwyz (SZ)";"Goldau";"E8.54489";"N47.04661";;
2;"Switzerland";"Schwyz (SZ)";"Rigi Klösterli";"E8.48572";"N47.04350";;
2;"Switzerland";"Schwyz (SZ)";"Rigi Staffel";"E8.47528";"N47.05369";;
2;"Switzerland";"Schwyz (SZ)";"Rigi Kulm";"E8.48288";"N47.05518";;
2;"Switzerland";"Schwyz (SZ)";"Oberarth";"E8.53362";"N47.05608";;
2;"Switzerland";"Schwyz (SZ)";"Arth";"E8.52313";"N47.06359";;
2;"Switzerland";"Schwyz (SZ)";"Illgau";"E8.72332";"N46.98761";;
2;"Switzerland";"Schwyz (SZ)";"Brunnen";"E8.60526";"N46.99440";;
2;"Switzerland";"Schwyz (SZ)";"Lauerz";"E8.58007";"N47.03540";;
2;"Switzerland";"Schwyz (SZ)";"Stoos SZ";"E8.66455";"N46.98045";;
2;"Switzerland";"Schwyz (SZ)";"Morschach";"E8.62037";"N46.98163";;
2;"Switzerland";"Schwyz (SZ)";"Muotathal";"E8.75993";"N46.97753";;
2;"Switzerland";"Schwyz (SZ)";"Bisisthal";"E8.83143";"N46.94392";;
2;"Switzerland";"Schwyz (SZ)";"Ried (Muotathal)";"E8.71390";"N46.98637";;
2;"Switzerland";"Schwyz (SZ)";"Oberiberg";"E8.78647";"N47.04170";;
2;"Switzerland";"Schwyz (SZ)";"Riemenstalden";"E8.66635";"N46.94699";;
2;"Switzerland";"Schwyz (SZ)";"Rothenthurm";"E8.67513";"N47.10507";;
2;"Switzerland";"Schwyz (SZ)";"Sattel";"E8.63775";"N47.08374";;
2;"Switzerland";"Schwyz (SZ)";"Seewen SZ";"E8.63089";"N47.02976";;
2;"Switzerland";"Schwyz (SZ)";"Schwyz";"E8.65367";"N47.02135";;
2;"Switzerland";"Schwyz (SZ)";"Rickenbach b. Schwyz";"E8.66584";"N47.01640";;
2;"Switzerland";"Schwyz (SZ)";"Ibach";"E8.64488";"N47.01285";;
2;"Switzerland";"Schwyz (SZ)";"Steinen";"E8.61317";"N47.05007";;
2;"Switzerland";"Schwyz (SZ)";"Steinerberg";"E8.58530";"N47.05208";;
2;"Switzerland";"Schwyz (SZ)";"Unteriberg";"E8.80324";"N47.05637";;
2;"Switzerland";"Schwyz (SZ)";"Studen SZ";"E8.83372";"N47.07339";;
2;"Switzerland";"Obwalden (OW)";"Pilatus Kulm";"E8.25470";"N46.97926";;
2;"Switzerland";"Obwalden (OW)";"Alpnachstad";"E8.27640";"N46.95372";;
2;"Switzerland";"Obwalden (OW)";"Alpnach Dorf";"E8.27182";"N46.94107";;
2;"Switzerland";"Obwalden (OW)";"Grafenort";"E8.37240";"N46.87050";;
2;"Switzerland";"Obwalden (OW)";"Engelberg";"E8.40371";"N46.81620";;
2;"Switzerland";"Obwalden (OW)";"Giswil";"E8.18130";"N46.83686";;
2;"Switzerland";"Obwalden (OW)";"Kerns";"E8.28024";"N46.90196";;
2;"Switzerland";"Obwalden (OW)";"St. Niklausen OW";"E8.28329";"N46.87454";;
2;"Switzerland";"Obwalden (OW)";"Melchtal";"E8.29276";"N46.83388";;
2;"Switzerland";"Obwalden (OW)";"Melchsee-Frutt";"E8.26908";"N46.77356";;
2;"Switzerland";"Obwalden (OW)";"Lungern";"E8.15899";"N46.78253";;
2;"Switzerland";"Obwalden (OW)";"Bürglen OW";"E8.16607";"N46.81206";;
2;"Switzerland";"Obwalden (OW)";"Sachseln";"E8.23303";"N46.86455";;
2;"Switzerland";"Obwalden (OW)";"Flüeli-Ranft";"E8.26382";"N46.87196";;
2;"Switzerland";"Obwalden (OW)";"Kägiswil";"E8.25857";"N46.91951";;
2;"Switzerland";"Obwalden (OW)";"Sarnen";"E8.24955";"N46.89356";;
2;"Switzerland";"Obwalden (OW)";"Ramersberg";"E8.23147";"N46.90008";;
2;"Switzerland";"Obwalden (OW)";"Wilen (Sarnen)";"E8.22400";"N46.88180";;
2;"Switzerland";"Obwalden (OW)";"Stalden (Sarnen)";"E8.20862";"N46.88738";;
2;"Switzerland";"Nidwalden (NW)";"Beckenried";"E8.46874";"N46.96508";;
2;"Switzerland";"Nidwalden (NW)";"Buochs";"E8.42009";"N46.97139";;
2;"Switzerland";"Nidwalden (NW)";"Dallenwil";"E8.39065";"N46.93276";;
2;"Switzerland";"Nidwalden (NW)";"Wiesenberg";"E8.36412";"N46.92504";;
2;"Switzerland";"Nidwalden (NW)";"Wirzweli";"E8.36514";"N46.91334";;
2;"Switzerland";"Nidwalden (NW)";"Emmetten";"E8.52312";"N46.95558";;
2;"Switzerland";"Nidwalden (NW)";"Bürgenstock";"E8.38229";"N46.99722";;
2;"Switzerland";"Nidwalden (NW)";"Ennetbürgen";"E8.41448";"N46.98487";;
2;"Switzerland";"Nidwalden (NW)";"Ennetmoos";"E8.33811";"N46.95669";;
2;"Switzerland";"Nidwalden (NW)";"Hergiswil NW";"E8.30416";"N46.98714";;
2;"Switzerland";"Nidwalden (NW)";"Oberdorf NW";"E8.38667";"N46.95856";;
2;"Switzerland";"Nidwalden (NW)";"Büren NW";"E8.39797";"N46.94029";;
2;"Switzerland";"Nidwalden (NW)";"Niederrickenbach";"E8.43686";"N46.92136";;
2;"Switzerland";"Nidwalden (NW)";"Stans";"E8.36636";"N46.95842";;
2;"Switzerland";"Nidwalden (NW)";"Stansstad";"E8.33957";"N46.97659";;
2;"Switzerland";"Nidwalden (NW)";"Obbürgen";"E8.36048";"N46.98158";;
2;"Switzerland";"Nidwalden (NW)";"Fürigen";"E8.35186";"N46.98189";;
2;"Switzerland";"Nidwalden (NW)";"Kehrsiten";"E8.36986";"N47.00105";;
2;"Switzerland";"Nidwalden (NW)";"Wolfenschiessen";"E8.39649";"N46.90881";;
2;"Switzerland";"Nidwalden (NW)";"Oberrickenbach";"E8.42398";"N46.88813";;
2;"Switzerland";"Glarus (GL)";"Näfels";"E9.05708";"N47.10111";;
2;"Switzerland";"Glarus (GL)";"Mollis";"E9.07575";"N47.09370";;
2;"Switzerland";"Glarus (GL)";"Filzbach";"E9.13120";"N47.12044";;
2;"Switzerland";"Glarus (GL)";"Obstalden";"E9.15111";"N47.11753";;
2;"Switzerland";"Glarus (GL)";"Bilten";"E9.02485";"N47.15013";;
2;"Switzerland";"Glarus (GL)";"Niederurnen";"E9.05293";"N47.12571";;
2;"Switzerland";"Glarus (GL)";"Oberurnen";"E9.05881";"N47.11461";;
2;"Switzerland";"Glarus (GL)";"Mühlehorn";"E9.17267";"N47.11734";;
2;"Switzerland";"Glarus (GL)";"Mitlödi";"E9.07902";"N47.01046";;
2;"Switzerland";"Glarus (GL)";"Schwanden GL";"E9.07477";"N46.99522";;
2;"Switzerland";"Glarus (GL)";"Schwändi b. Schwanden";"E9.06672";"N47.00570";;
2;"Switzerland";"Glarus (GL)";"Sool";"E9.08575";"N47.00073";;
2;"Switzerland";"Glarus (GL)";"Engi";"E9.14807";"N46.98325";;
2;"Switzerland";"Glarus (GL)";"Matt";"E9.17019";"N46.96323";;
2;"Switzerland";"Glarus (GL)";"Elm";"E9.17215";"N46.91859";;
2;"Switzerland";"Glarus (GL)";"Nidfurn";"E9.05134";"N46.98691";;
2;"Switzerland";"Glarus (GL)";"Haslen GL";"E9.06005";"N46.98069";;
2;"Switzerland";"Glarus (GL)";"Leuggelbach";"E9.04105";"N46.97672";;
2;"Switzerland";"Glarus (GL)";"Luchsingen";"E9.03573";"N46.96668";;
2;"Switzerland";"Glarus (GL)";"Hätzingen";"E9.04046";"N46.96147";;
2;"Switzerland";"Glarus (GL)";"Diesbach GL";"E9.03539";"N46.95192";;
2;"Switzerland";"Glarus (GL)";"Betschwanden";"E9.02738";"N46.94413";;
2;"Switzerland";"Glarus (GL)";"Rüti GL";"E9.01287";"N46.93460";;
2;"Switzerland";"Glarus (GL)";"Linthal";"E9.00235";"N46.92458";;
2;"Switzerland";"Glarus (GL)";"Braunwald";"E8.99812";"N46.94068";;
2;"Switzerland";"Glarus (GL)";"Glarus";"E9.06566";"N47.04046";;
2;"Switzerland";"Glarus (GL)";"Riedern";"E9.04723";"N47.04907";;
2;"Switzerland";"Glarus (GL)";"Klöntal";"E8.94232";"N47.02555";;
2;"Switzerland";"Glarus (GL)";"Netstal";"E9.05086";"N47.06363";;
2;"Switzerland";"Glarus (GL)";"Ennenda";"E9.07901";"N47.03383";;
2;"Switzerland";"Zug (ZG)";"Allenwinden";"E8.55097";"N47.16454";;
2;"Switzerland";"Zug (ZG)";"Baar";"E8.52280";"N47.19325";;
2;"Switzerland";"Zug (ZG)";"Cham";"E8.45962";"N47.17929";;
2;"Switzerland";"Zug (ZG)";"Hagendorn";"E8.43192";"N47.20293";;
2;"Switzerland";"Zug (ZG)";"Hünenberg";"E8.42802";"N47.17471";;
2;"Switzerland";"Zug (ZG)";"Hünenberg See";"E8.45031";"N47.16925";;
2;"Switzerland";"Zug (ZG)";"Menzingen";"E8.59031";"N47.17878";;
2;"Switzerland";"Zug (ZG)";"Menzingen";"E8.63667";"N47.17062";;
2;"Switzerland";"Zug (ZG)";"Edlibach";"E8.57148";"N47.17974";;
2;"Switzerland";"Zug (ZG)";"Finstersee";"E8.62976";"N47.16712";;
2;"Switzerland";"Zug (ZG)";"Sihlbrugg";"E8.57698";"N47.21756";;
2;"Switzerland";"Zug (ZG)";"Neuheim";"E8.57574";"N47.20553";;
2;"Switzerland";"Zug (ZG)";"Oberägeri";"E8.61436";"N47.13457";;
2;"Switzerland";"Zug (ZG)";"Alosen";"E8.63476";"N47.14075";;
2;"Switzerland";"Zug (ZG)";"Morgarten";"E8.64050";"N47.10427";;
2;"Switzerland";"Zug (ZG)";"Rotkreuz";"E8.42956";"N47.13969";;
2;"Switzerland";"Zug (ZG)";"Buonas";"E8.45682";"N47.14104";;
2;"Switzerland";"Zug (ZG)";"Risch";"E8.46685";"N47.13395";;
2;"Switzerland";"Zug (ZG)";"Holzhäusern ZG";"E8.44076";"N47.15398";;
2;"Switzerland";"Zug (ZG)";"Steinhausen";"E8.48518";"N47.19601";;
2;"Switzerland";"Zug (ZG)";"Unterägeri";"E8.58270";"N47.13839";;
2;"Switzerland";"Zug (ZG)";"Neuägeri";"E8.56279";"N47.15237";;
2;"Switzerland";"Zug (ZG)";"Walchwil";"E8.51477";"N47.10025";;
2;"Switzerland";"Zug (ZG)";"Zug";"E8.51601";"N47.16518";;
2;"Switzerland";"Zug (ZG)";"Zugerberg";"E8.53343";"N47.14337";;
2;"Switzerland";"Zug (ZG)";"Oberwil b. Zug";"E8.50711";"N47.14779";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Châtillon FR";"E6.82767";"N46.83308";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Cugy FR";"E6.89308";"N46.81487";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Vesin";"E6.87277";"N46.80765";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Fétigny";"E6.91547";"N46.79709";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Gletterens";"E6.93716";"N46.89522";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Lully FR";"E6.84805";"N46.83498";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Seiry";"E6.83207";"N46.81208";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Bollion";"E6.82720";"N46.81707";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Ménières";"E6.88144";"N46.78415";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Cousset";"E6.97796";"N46.81854";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Cousset";"E6.97131";"N46.82674";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Montagny-les-Monts";"E6.99199";"N46.81048";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Mannens";"E6.97014";"N46.79256";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Grandsivaz";"E6.98080";"N46.78537";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Montagny-la-Ville";"E6.99543";"N46.81750";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Nuvilly";"E6.83063";"N46.78405";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Prévondavaux";"E6.79327";"N46.72736";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"St-Aubin FR";"E6.98035";"N46.89013";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Les Friques";"E6.98803";"N46.90333";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Sévaz";"E6.87549";"N46.83899";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Villeneuve FR";"E6.86858";"N46.74595";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Surpierre";"E6.86132";"N46.74498";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Praratoud";"E6.84753";"N46.73460";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Cheiry";"E6.83357";"N46.74932";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Chapelle (Broye)";"E6.85157";"N46.77007";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Vallon";"E6.95335";"N46.88477";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Montet (Broye)";"E6.86869";"N46.81602";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Frasses";"E6.86356";"N46.82675";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Aumont";"E6.84861";"N46.80118";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Granges-de-Vesin";"E6.84265";"N46.81228";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Delley";"E6.96758";"N46.91314";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Portalban";"E6.95546";"N46.91794";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Dompierre FR";"E6.98857";"N46.85304";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Domdidier";"E7.01535";"N46.86476";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Léchelles";"E7.01596";"N46.82903";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Chandon";"E7.04813";"N46.83905";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Russy";"E7.00145";"N46.84280";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Estavayer-le-Lac";"E6.84720";"N46.84999";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Font";"E6.83793";"N46.82539";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Font";"E6.82003";"N46.83613";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Autavaux";"E6.87747";"N46.86520";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Forel FR";"E6.88810";"N46.87555";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Montbrelloz";"E6.88582";"N46.85358";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Vuissens";"E6.76577";"N46.73798";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Murist";"E6.80731";"N46.79043";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Bussy FR";"E6.88928";"N46.83487";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Morens FR";"E6.90750";"N46.84444";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Rueyres-les-Prés";"E6.91670";"N46.85963";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Cheyres";"E6.78712";"N46.81424";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Châbles FR";"E6.80943";"N46.82620";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Auboranges";"E6.80570";"N46.58269";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Billens";"E6.90009";"N46.69091";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Hennens";"E6.88456";"N46.68314";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Chapelle (Glâne)";"E6.83428";"N46.58782";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Le Châtelard-près-Romont";"E6.97828";"N46.67754";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Châtonnaye";"E6.93825";"N46.75410";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Ecublens FR";"E6.80847";"N46.60859";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Grangettes-près-Romont";"E6.96470";"N46.67643";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Massonnens";"E6.97341";"N46.70064";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Berlens";"E6.95327";"N46.69319";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Mézières FR";"E6.92634";"N46.67912";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Montet (Glâne)";"E6.81397";"N46.64458";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Romont FR";"E6.91822";"N46.69540";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Promasens";"E6.82306";"N46.60141";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Gillarens";"E6.82687";"N46.58748";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Rue";"E6.82230";"N46.61962";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Blessens";"E6.83810";"N46.61076";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Chavannes-les-Forts";"E6.89768";"N46.65175";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Prez-vers-Siviriez";"E6.87447";"N46.63811";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Siviriez";"E6.88008";"N46.65785";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Villaraboud";"E6.91287";"N46.65893";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Ursy";"E6.83418";"N46.63558";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Bionnens";"E6.85545";"N46.63505";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Esmonts";"E6.84421";"N46.64206";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Vuarmarens";"E6.82692";"N46.64494";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Morlens";"E6.83667";"N46.65304";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Vauderens";"E6.84754";"N46.62325";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Mossel";"E6.85562";"N46.61042";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Villariaz";"E6.93993";"N46.66482";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"La Neirigue";"E6.95469";"N46.68388";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Vuisternens-devant-Romont";"E6.92973";"N46.65620";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"La Magne";"E6.93243";"N46.63445";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Estévenens";"E6.95658";"N46.66905";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Sommentier";"E6.91221";"N46.63833";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Lieffrens";"E6.90071";"N46.63669";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"La Joux FR";"E6.93907";"N46.62913";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Les Ecasseys";"E6.90928";"N46.62229";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Villarsiviriaux";"E7.01175";"N46.70022";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Villargiroud";"E7.00129";"N46.70424";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Orsonnens";"E6.99391";"N46.71740";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Chavannes-sous-Orsonnens";"E6.99200";"N46.72786";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Torny-le-Grand";"E6.96854";"N46.77062";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Middes";"E6.94935";"N46.76807";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Villaz-St-Pierre";"E6.95695";"N46.71999";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Lussy FR";"E6.94415";"N46.71503";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Villarimboud";"E6.96284";"N46.73948";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Albeuve";"E7.05598";"N46.51690";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Lessoc";"E7.06249";"N46.50566";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Les Sciernes-d'Albeuve";"E7.03508";"N46.49688";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Neirivue";"E7.05802";"N46.52525";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Montbovon";"E7.04571";"N46.48624";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Gumefens";"E7.07683";"N46.67698";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Avry-devant-Pont";"E7.08640";"N46.68720";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Le Bry";"E7.08357";"N46.70390";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Botterens";"E7.11292";"N46.62129";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Villarbeney";"E7.10867";"N46.62909";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Broc";"E7.09947";"N46.60495";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Bulle";"E7.05845";"N46.62027";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"La Tour-de-Trême";"E7.06622";"N46.60907";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Châtel-sur-Montsalvens";"E7.12641";"N46.61360";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Corbières";"E7.10111";"N46.66137";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Villarvolard";"E7.10732";"N46.64525";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Crésuz";"E7.14093";"N46.61852";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Echarlens";"E7.07560";"N46.64786";;
2;"Switzerland";"Freiburg (Fribourg) (FR)";"Grandvillard";"E7.08566";"N46.53879";;
